CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Rating,Exited,Geography,Gender
771.0,33.0,5.0,,2.0,0.0,1.0,76551.7,-4,0,Paris-France,Male
643.0,36.0,,115067.48,1.0,0.0,1.0,54132.93,3,0,Madrid-Spain,Male
629.0,38.0,5.0,128760.32,2.0,0.0,1.0,38315.04,3,0,Paris-France,Male
562.0,41.0,2.0,73218.89,1.0,1.0,0.0,117622.6,-1,0,Berlin-Germany,Female
543.0,35.0,5.0,109632.85,1.0,0.0,1.0,143096.49,1,0,Madrid-Spain,Female
609.0,44.0,8.0,107818.63,1.0,1.0,1.0,181177.9,4,0,Paris-France,Male
686.0,31.0,2.0,90547.48,2.0,1.0,1.0,188007.99,-3,0,Berlin-Germany,Male
741.0,,5.0,0.0,2.0,1.0,0.0,36371.27,1,0,Paris-France,Female
683.0,28.0,2.0,0.0,2.0,1.0,1.0,24991.92,0,0,Paris-France,Unknown
604.0,28.0,9.0,0.0,2.0,1.0,1.0,125068.99,-5,0,Paris-France,Male
729.0,29.0,,0.0,2.0,,1.0,168034.9,4,0,Paris-France,Male
680.0,38.0,2.0,0.0,2.0,1.0,1.0,81524.09,-1,0,Madrid-Spain,Male
706.0,52.0,2.0,127299.58,,1.0,1.0,46472.29,-2,0,Paris-France,Male
850.0,39.0,10.0,0.0,2.0,0.0,0.0,112442.71,-5,0,Paris-France,Male
603.0,39.0,9.0,103564.83,1.0,1.0,0.0,72462.25,-5,0,Paris-France,Female
648.0,31.0,1.0,0.0,2.0,1.0,1.0,55893.37,-5,0,Paris-France,Male
645.0,26.0,5.0,118962.54,2.0,1.0,,68730.91,-3,0,Berlin-Germany,Female
722.0,38.0,1.0,0.0,2.0,1.0,1.0,193321.3,-5,0,Paris-France,Female
754.0,29.0,4.0,103545.97,1.0,1.0,0.0,174770.16,1,1,Berlin-Germany,Male
695.0,,2.0,0.0,2.0,1.0,1.0,171365.57,-5,0,Madrid-Spain,Female
681.0,40.0,8.0,0.0,2.0,0.0,1.0,104095.44,1,0,Paris-France,Male
645.0,36.0,3.0,0.0,2.0,1.0,1.0,177822.14,-1,0,Madrid-Spain,Male
554.0,39.0,3.0,0.0,1.0,1.0,1.0,182787.05,-3,1,Paris-France,Female
533.0,35.0,,0.0,2.0,1.0,1.0,187900.12,-4,0,Paris-France,Male
679.0,37.0,8.0,0.0,2.0,1.0,1.0,140947.05,0,0,Paris-France,Male
646.0,41.0,1.0,0.0,2.0,1.0,1.0,181499.77,3,0,Paris-France,Male
688.0,34.0,5.0,92887.13,1.0,1.0,0.0,181224.56,-3,0,Berlin-Germany,Male
597.0,28.0,6.0,116471.43,1.0,1.0,0.0,152541.33,-1,0,Madrid-Spain,Male
609.0,55.0,2.0,106603.74,1.0,1.0,1.0,167973.63,1,0,Berlin-Germany,Male
711.0,67.0,7.0,0.0,,1.0,0.0,93769.89,0,0,Paris-France,Female
593.0,47.0,7.0,92347.69,1.0,1.0,0.0,173365.85,0,1,Berlin-Germany,Male
710.0,42.0,7.0,148825.47,1.0,0.0,1.0,142295.64,-1,0,Paris-France,Male
438.0,34.0,4.0,0.0,,1.0,1.0,136909.88,-2,0,Madrid-Spain,Male
,60.0,7.0,0.0,2.0,1.0,1.0,1276.84,-3,0,Paris-France,Male
616.0,32.0,5.0,92476.55,2.0,0.0,1.0,100720.03,2,0,Berlin-Germany,Female
449.0,31.0,8.0,0.0,3.0,0.0,0.0,114092.53,2,1,Paris-France,Female
751.0,51.0,5.0,146588.31,1.0,1.0,1.0,25482.13,-5,0,Paris-France,Male
557.0,50.0,9.0,0.0,1.0,0.0,0.0,176945.96,3,1,Madrid-Spain,Female
672.0,28.0,4.0,106242.67,1.0,1.0,1.0,16966.73,0,0,Berlin-Germany,Male
556.0,40.0,2.0,0.0,1.0,1.0,0.0,139853.94,-1,1,Paris-France,Male
647.0,37.0,5.0,0.0,2.0,1.0,0.0,135008.92,4,0,Paris-France,Male
609.0,40.0,2.0,0.0,,1.0,1.0,97416.34,1,0,Madrid-Spain,Male
736.0,34.0,4.0,0.0,2.0,0.0,0.0,173599.38,4,0,Paris-France,Unknown
687.0,31.0,1.0,0.0,2.0,1.0,1.0,,-4,0,Paris-France,Female
652.0,36.0,5.0,,1.0,1.0,1.0,164094.01,-4,0,Berlin-Germany,Male
718.0,52.0,5.0,125547.53,1.0,1.0,0.0,164040.94,3,1,Berlin-Germany,Male
679.0,43.0,7.0,152510.92,1.0,0.0,1.0,90889.62,0,0,Paris-France,Male
633.0,39.0,3.0,0.0,2.0,1.0,1.0,155061.97,2,0,Madrid-Spain,Male
758.0,36.0,4.0,0.0,2.0,0.0,0.0,140889.12,-5,0,Paris-France,Male
642.0,40.0,6.0,129502.49,2.0,0.0,1.0,86099.23,4,0,Berlin-Germany,Female
487.0,61.0,6.0,0.0,2.0,1.0,1.0,60905.51,0,0,Paris-France,Male
592.0,37.0,8.0,98899.76,1.0,1.0,0.0,82709.8,-1,0,Paris-France,Male
728.0,54.0,5.0,0.0,1.0,1.0,0.0,173837.54,-2,1,Paris-France,Unknown
738.0,38.0,8.0,161605.95,1.0,1.0,0.0,131871.74,-4,0,Berlin-Germany,Unknown
644.0,38.0,2.0,125534.51,2.0,,0.0,1299.75,-3,0,Berlin-Germany,Female
714.0,29.0,8.0,0.0,2.0,1.0,1.0,189440.51,-2,0,Madrid-Spain,Female
746.0,39.0,5.0,,1.0,0.0,1.0,74475.24,4,1,Berlin-Germany,Female
638.0,28.0,2.0,89728.86,1.0,0.0,0.0,37294.88,0,0,Berlin-Germany,Female
737.0,26.0,7.0,0.0,2.0,0.0,1.0,138510.01,-2,0,Paris-France,Male
709.0,36.0,9.0,0.0,2.0,1.0,1.0,129936.53,4,0,Paris-France,Female
691.0,41.0,4.0,0.0,1.0,1.0,1.0,61251.25,-5,0,Madrid-Spain,Female
646.0,,1.0,0.0,2.0,1.0,1.0,6409.55,3,0,Madrid-Spain,Female
451.0,34.0,6.0,0.0,1.0,1.0,0.0,184954.11,3,0,Paris-France,Male
721.0,38.0,7.0,0.0,1.0,0.0,0.0,53534.8,1,1,Madrid-Spain,Female
673.0,28.0,7.0,0.0,2.0,1.0,0.0,823.96,-4,0,Paris-France,Male
565.0,27.0,10.0,0.0,1.0,0.0,0.0,79649.62,-5,0,Paris-France,Female
717.0,33.0,3.0,0.0,2.0,1.0,1.0,123954.36,1,0,Paris-France,Male
645.0,42.0,7.0,107867.68,1.0,1.0,0.0,134596.55,3,0,Berlin-Germany,Male
723.0,46.0,4.0,0.0,2.0,1.0,0.0,123885.88,4,0,Paris-France,Male
719.0,35.0,4.0,0.0,2.0,1.0,1.0,55775.84,-2,0,Paris-France,Male
604.0,42.0,8.0,0.0,1.0,1.0,1.0,58814.41,-2,1,Paris-France,Female
733.0,34.0,2.0,110480.48,1.0,1.0,0.0,133537.58,-2,0,Berlin-Germany,Male
613.0,57.0,9.0,0.0,3.0,1.0,0.0,169361.67,-1,0,Paris-France,Female
535.0,32.0,6.0,0.0,1.0,0.0,1.0,61995.57,1,0,Paris-France,Male
432.0,,3.0,110219.14,1.0,1.0,0.0,43046.7,-4,0,Berlin-Germany,Female
735.0,44.0,3.0,121490.05,2.0,0.0,0.0,97939.4,3,0,Paris-France,Male
678.0,31.0,7.0,116314.25,1.0,1.0,,82969.02,0,1,Berlin-Germany,Female
476.0,40.0,8.0,0.0,2.0,1.0,1.0,87400.16,-5,0,Paris-France,Male
677.0,40.0,7.0,0.0,1.0,0.0,1.0,199273.98,-4,0,Paris-France,Male
606.0,57.0,1.0,0.0,2.0,1.0,0.0,142513.5,-5,1,Madrid-Spain,Female
725.0,33.0,5.0,125689.91,2.0,1.0,1.0,121551.08,-3,0,Berlin-Germany,Female
645.0,36.0,2.0,96381.68,2.0,0.0,1.0,43496.36,-2,0,Berlin-Germany,Male
738.0,23.0,2.0,0.0,2.0,0.0,1.0,38587.4,3,0,Madrid-Spain,Male
597.0,40.0,7.0,0.0,2.0,0.0,0.0,174770.3,-4,0,Madrid-Spain,Male
558.0,27.0,5.0,0.0,2.0,1.0,1.0,57600.66,1,0,Paris-France,Female
670.0,32.0,7.0,0.0,2.0,1.0,0.0,79495.01,-4,0,Paris-France,Male
580.0,40.0,6.0,0.0,2.0,1.0,0.0,157891.86,1,1,Madrid-Spain,Unknown
549.0,,6.0,193858.2,1.0,1.0,0.0,21600.11,-4,0,Madrid-Spain,Male
639.0,61.0,1.0,66101.89,,1.0,0.0,143981.27,4,1,Berlin-Germany,Female
572.0,28.0,8.0,0.0,2.0,1.0,1.0,110421.31,3,0,Madrid-Spain,Male
508.0,46.0,1.0,93817.41,2.0,,1.0,132468.76,4,1,Paris-France,Male
602.0,40.0,10.0,139872.9,1.0,1.0,0.0,73430.47,-4,0,Madrid-Spain,Female
616.0,40.0,0.0,0.0,2.0,1.0,1.0,131919.48,3,0,Paris-France,Female
559.0,50.0,2.0,141334.08,3.0,1.0,0.0,174091.32,4,1,Berlin-Germany,Female
651.0,58.0,7.0,0.0,3.0,0.0,1.0,191419.32,-1,1,Madrid-Spain,Male
743.0,32.0,7.0,0.0,2.0,1.0,1.0,,2,0,Paris-France,Male
668.0,31.0,7.0,113348.5,1.0,1.0,1.0,96528.0,4,0,Berlin-Germany,Female
814.0,53.0,6.0,114493.01,1.0,1.0,1.0,49826.68,-2,1,Berlin-Germany,Female
694.0,43.0,9.0,0.0,2.0,0.0,0.0,143628.31,0,0,Madrid-Spain,Unknown
589.0,41.0,9.0,0.0,2.0,1.0,1.0,46422.36,-4,0,Madrid-Spain,Female
508.0,38.0,6.0,0.0,2.0,1.0,1.0,100940.91,4,0,Paris-France,Female
758.0,40.0,10.0,0.0,2.0,1.0,0.0,104769.89,0,0,Madrid-Spain,Female
662.0,26.0,9.0,85890.07,2.0,1.0,0.0,51387.86,3,0,Berlin-Germany,Female
603.0,34.0,2.0,0.0,1.0,1.0,1.0,127623.36,-2,0,Paris-France,Female
699.0,31.0,8.0,0.0,1.0,0.0,1.0,121189.3,-3,0,Paris-France,Male
667.0,52.0,4.0,0.0,2.0,0.0,1.0,168886.39,-1,1,Paris-France,Female
635.0,20.0,4.0,0.0,2.0,1.0,0.0,70668.77,2,0,Madrid-Spain,Female
652.0,31.0,9.0,120599.23,1.0,1.0,0.0,167749.6,-5,0,Paris-France,Male
677.0,62.0,6.0,137780.74,1.0,1.0,1.0,164967.21,-5,1,Berlin-Germany,Male
758.0,31.0,7.0,63488.7,1.0,0.0,,127734.16,4,0,Berlin-Germany,Male
696.0,39.0,3.0,0.0,2.0,1.0,0.0,127955.83,-2,0,Paris-France,Male
749.0,41.0,9.0,160966.45,1.0,1.0,1.0,95927.52,2,1,Paris-France,Male
699.0,34.0,8.0,0.0,1.0,1.0,0.0,162511.5,-2,0,Paris-France,Male
652.0,36.0,7.0,0.0,1.0,1.0,0.0,113428.77,-2,0,Paris-France,Unknown
619.0,35.0,3.0,123841.52,1.0,1.0,1.0,,4,0,Paris-France,Female
686.0,39.0,7.0,0.0,2.0,1.0,1.0,170835.32,-1,0,Madrid-Spain,Female
667.0,46.0,9.0,0.0,3.0,1.0,1.0,145551.6,0,1,Madrid-Spain,Female
691.0,34.0,3.0,0.0,2.0,1.0,0.0,111342.66,-1,0,Paris-France,Male
779.0,31.0,7.0,0.0,1.0,0.0,1.0,35408.77,4,0,Paris-France,Male
682.0,31.0,4.0,0.0,2.0,1.0,0.0,166031.08,1,0,Paris-France,Female
732.0,31.0,9.0,0.0,2.0,1.0,1.0,48849.89,-2,0,Paris-France,Male
753.0,35.0,7.0,133968.23,1.0,1.0,0.0,177078.14,-3,0,Paris-France,Male
659.0,,2.0,142475.77,1.0,0.0,0.0,59816.41,0,0,Paris-France,Male
576.0,39.0,2.0,0.0,2.0,1.0,0.0,158887.09,4,0,Paris-France,Male
535.0,33.0,8.0,0.0,2.0,1.0,0.0,47428.13,-4,0,Paris-France,Male
732.0,32.0,5.0,0.0,1.0,1.0,1.0,87771.06,-2,0,Paris-France,Male
562.0,41.0,0.0,0.0,1.0,1.0,1.0,151317.27,3,1,Paris-France,Male
543.0,38.0,1.0,0.0,2.0,1.0,1.0,152290.75,-3,0,Paris-France,Male
640.0,33.0,8.0,140197.71,1.0,1.0,1.0,150244.93,1,0,Berlin-Germany,Male
559.0,39.0,10.0,0.0,2.0,1.0,1.0,99633.38,1,0,Paris-France,Male
616.0,48.0,1.0,69712.79,1.0,1.0,0.0,88839.95,-4,1,Berlin-Germany,Female
682.0,28.0,7.0,140931.84,1.0,0.0,0.0,,3,0,Paris-France,Male
712.0,48.0,5.0,0.0,4.0,1.0,1.0,188135.69,-1,1,Paris-France,Male
588.0,36.0,1.0,121237.65,1.0,1.0,1.0,149370.93,1,0,Paris-France,Male
634.0,34.0,6.0,0.0,,1.0,0.0,95719.73,-4,0,Paris-France,Unknown
681.0,,8.0,134498.54,1.0,1.0,0.0,77965.44,-2,1,Berlin-Germany,Female
714.0,40.0,3.0,0.0,2.0,0.0,1.0,176843.53,2,0,Madrid-Spain,Male
733.0,29.0,7.0,,2.0,1.0,0.0,125898.51,-4,0,Madrid-Spain,Female
555.0,25.0,9.0,65942.59,2.0,1.0,0.0,159808.95,1,0,Paris-France,Male
646.0,40.0,7.0,121164.11,1.0,1.0,1.0,77326.78,-4,0,Madrid-Spain,Male
629.0,,1.0,142582.06,1.0,1.0,0.0,86565.92,4,1,Berlin-Germany,Female
669.0,51.0,8.0,0.0,1.0,1.0,0.0,53584.03,0,1,Madrid-Spain,Male
616.0,28.0,1.0,0.0,2.0,1.0,0.0,184524.65,-1,0,Paris-France,Male
659.0,30.0,1.0,116091.06,1.0,1.0,0.0,166768.28,-2,0,Berlin-Germany,Female
644.0,31.0,8.0,0.0,2.0,0.0,0.0,67976.57,2,0,Paris-France,Male
562.0,31.0,9.0,117153.0,,1.0,1.0,108675.01,1,0,Berlin-Germany,Male
713.0,38.0,4.0,0.0,2.0,1.0,0.0,39519.53,0,0,Paris-France,Female
590.0,36.0,5.0,100717.85,1.0,1.0,0.0,73406.04,4,0,Madrid-Spain,Female
730.0,22.0,9.0,65763.57,1.0,1.0,0.0,145792.01,-2,0,Paris-France,Female
712.0,32.0,7.0,117056.46,1.0,1.0,1.0,162503.48,0,0,Berlin-Germany,Male
669.0,40.0,7.0,0.0,2.0,1.0,0.0,155915.24,-4,0,Paris-France,Male
633.0,26.0,9.0,116974.81,1.0,1.0,0.0,,-3,0,Berlin-Germany,Female
645.0,38.0,8.0,0.0,1.0,1.0,1.0,35673.42,-3,0,Madrid-Spain,Male
711.0,32.0,6.0,0.0,1.0,1.0,1.0,67508.01,4,0,Paris-France,Female
649.0,60.0,,0.0,2.0,0.0,1.0,168034.9,3,0,Madrid-Spain,Female
660.0,61.0,4.0,157851.89,2.0,1.0,1.0,187910.21,2,0,Paris-France,Female
527.0,39.0,1.0,0.0,2.0,1.0,1.0,167183.07,-1,0,Madrid-Spain,Male
609.0,36.0,3.0,0.0,1.0,1.0,1.0,169935.46,-5,0,Paris-France,Male
681.0,24.0,6.0,0.0,2.0,0.0,1.0,110299.78,-5,0,Paris-France,Female
794.0,36.0,5.0,113034.69,1.0,1.0,1.0,78744.39,1,0,Madrid-Spain,Male
567.0,34.0,7.0,0.0,2.0,1.0,1.0,155853.94,3,0,Paris-France,Female
688.0,33.0,6.0,145729.71,1.0,1.0,0.0,41365.85,-3,1,Madrid-Spain,Male
752.0,41.0,4.0,138937.35,1.0,1.0,1.0,101617.64,3,0,Paris-France,Male
638.0,45.0,3.0,73348.96,,1.0,1.0,134878.51,-4,1,Paris-France,Female
556.0,31.0,2.0,96462.25,2.0,1.0,1.0,107876.82,-5,0,Paris-France,Male
622.0,70.0,4.0,94416.78,1.0,1.0,0.0,19324.5,2,0,Paris-France,Female
539.0,38.0,2.0,0.0,2.0,0.0,1.0,112572.02,-4,0,Paris-France,Female
679.0,31.0,6.0,124045.05,1.0,1.0,0.0,62454.05,4,0,Paris-France,Male
632.0,35.0,3.0,0.0,1.0,1.0,1.0,50906.85,1,0,Paris-France,Female
744.0,36.0,3.0,134496.55,,1.0,0.0,75562.84,-4,0,Paris-France,Unknown
824.0,41.0,2.0,0.0,1.0,1.0,0.0,121457.55,4,1,Paris-France,Female
710.0,30.0,10.0,0.0,2.0,1.0,1.0,8991.17,2,0,Paris-France,Male
579.0,36.0,1.0,108239.11,,0.0,0.0,99444.02,-2,0,Berlin-Germany,Male
735.0,,7.0,179904.0,1.0,1.0,1.0,137180.95,4,0,Berlin-Germany,Male
648.0,37.0,1.0,0.0,2.0,1.0,1.0,103557.93,0,0,Paris-France,Male
477.0,37.0,1.0,135536.5,1.0,1.0,0.0,,3,0,Berlin-Germany,Male
590.0,27.0,6.0,152292.65,1.0,0.0,0.0,113089.59,0,0,Paris-France,Male
742.0,36.0,6.0,0.0,2.0,1.0,1.0,119638.85,1,0,Paris-France,Female
762.0,32.0,5.0,0.0,1.0,1.0,1.0,170819.08,0,0,Paris-France,Female
581.0,41.0,2.0,101100.29,1.0,1.0,1.0,152984.02,1,1,Berlin-Germany,Male
534.0,43.0,2.0,98108.79,1.0,0.0,0.0,124531.96,-3,1,Madrid-Spain,Female
584.0,38.0,4.0,121702.51,1.0,1.0,0.0,99503.02,4,0,Paris-France,Male
639.0,28.0,0.0,0.0,2.0,1.0,0.0,12761.63,-3,0,Paris-France,Male
678.0,36.0,3.0,117433.82,1.0,0.0,1.0,157963.12,-5,0,Berlin-Germany,Male
686.0,38.0,2.0,0.0,2.0,0.0,0.0,115068.99,3,0,Paris-France,Female
535.0,50.0,2.0,140292.58,,0.0,1.0,,-3,0,Madrid-Spain,Female
714.0,37.0,1.0,0.0,2.0,0.0,1.0,140780.8,3,0,Madrid-Spain,Female
663.0,41.0,5.0,0.0,1.0,1.0,0.0,140938.95,-2,1,Paris-France,Male
704.0,37.0,3.0,0.0,2.0,1.0,1.0,94880.22,-2,0,Madrid-Spain,Female
717.0,32.0,2.0,133701.88,2.0,0.0,0.0,86637.95,1,0,Madrid-Spain,Male
697.0,42.0,8.0,0.0,2.0,1.0,1.0,57802.62,-3,0,Madrid-Spain,Female
561.0,41.0,0.0,,1.0,1.0,1.0,177031.08,-3,0,Paris-France,Male
706.0,42.0,8.0,0.0,,1.0,0.0,114957.22,-5,1,Paris-France,Female
775.0,36.0,1.0,166909.2,1.0,1.0,1.0,125848.88,-1,0,Paris-France,Male
706.0,29.0,10.0,132576.25,1.0,1.0,0.0,,4,0,Paris-France,Male
676.0,42.0,8.0,0.0,2.0,1.0,0.0,156660.71,-1,0,Paris-France,Male
758.0,38.0,7.0,122917.83,1.0,1.0,0.0,93716.94,-3,0,Paris-France,Female
651.0,26.0,1.0,0.0,,1.0,1.0,129892.93,-5,0,Paris-France,Female
850.0,32.0,4.0,0.0,2.0,1.0,0.0,47422.41,0,0,Madrid-Spain,Female
675.0,35.0,6.0,0.0,2.0,0.0,1.0,,-5,0,Madrid-Spain,Female
758.0,43.0,9.0,0.0,2.0,1.0,0.0,96881.64,3,0,Paris-France,Male
484.0,38.0,4.0,98360.03,1.0,1.0,0.0,80618.47,-5,0,Paris-France,Female
833.0,38.0,4.0,0.0,2.0,0.0,0.0,71419.19,-3,0,Paris-France,Female
644.0,45.0,2.0,105588.66,1.0,1.0,0.0,181647.13,-3,1,Paris-France,Male
750.0,42.0,0.0,113882.31,1.0,1.0,0.0,74564.41,0,1,Paris-France,Male
619.0,39.0,4.0,91760.26,1.0,,1.0,64420.09,4,0,Paris-France,Male
745.0,47.0,9.0,113599.74,1.0,1.0,1.0,149814.68,-3,1,Berlin-Germany,Female
632.0,34.0,5.0,0.0,2.0,1.0,0.0,180712.52,-2,0,Madrid-Spain,Male
757.0,41.0,6.0,0.0,1.0,0.0,,117723.22,0,1,Paris-France,Female
739.0,42.0,6.0,0.0,1.0,1.0,0.0,102638.35,1,1,Paris-France,Female
724.0,,5.0,109798.25,1.0,1.0,1.0,149593.61,0,0,Paris-France,Female
537.0,44.0,4.0,0.0,2.0,1.0,0.0,160593.38,-5,0,Paris-France,Female
646.0,32.0,5.0,0.0,1.0,1.0,0.0,121438.57,-4,1,Paris-France,Male
656.0,29.0,3.0,0.0,2.0,1.0,0.0,85523.93,1,0,Paris-France,Female
681.0,43.0,4.0,127847.86,1.0,1.0,0.0,126794.56,4,1,Berlin-Germany,Male
726.0,43.0,,122029.15,1.0,1.0,0.0,145593.85,-5,1,Berlin-Germany,Female
751.0,36.0,5.0,138096.01,2.0,1.0,0.0,105732.9,3,0,Berlin-Germany,Male
550.0,30.0,10.0,0.0,2.0,1.0,1.0,61290.94,2,0,Paris-France,Unknown
638.0,44.0,,0.0,1.0,1.0,0.0,164768.61,-3,1,Madrid-Spain,Male
641.0,39.0,0.0,135139.33,1.0,1.0,1.0,17384.21,-1,0,Berlin-Germany,Female
665.0,33.0,4.0,0.0,2.0,1.0,0.0,78849.39,-3,0,Paris-France,Male
647.0,29.0,2.0,0.0,2.0,1.0,1.0,179032.68,-1,0,Madrid-Spain,Female
684.0,33.0,2.0,0.0,2.0,1.0,1.0,166495.2,2,0,Paris-France,Male
661.0,31.0,5.0,0.0,2.0,1.0,,91429.74,-2,0,Madrid-Spain,Male
712.0,33.0,7.0,139887.01,1.0,1.0,0.0,95719.73,-1,0,Berlin-Germany,Male
746.0,30.0,1.0,0.0,,1.0,1.0,78854.97,-4,0,Paris-France,Female
652.0,38.0,7.0,0.0,2.0,1.0,0.0,185512.76,3,0,Paris-France,Male
748.0,35.0,2.0,0.0,1.0,1.0,1.0,22497.1,4,0,Madrid-Spain,Female
545.0,46.0,4.0,0.0,2.0,1.0,0.0,162039.5,-3,0,Madrid-Spain,Female
691.0,37.0,5.0,0.0,1.0,1.0,0.0,122449.11,0,1,Madrid-Spain,Female
683.0,42.0,6.0,82766.42,1.0,1.0,1.0,28228.35,1,0,Paris-France,Female
620.0,43.0,2.0,0.0,2.0,1.0,1.0,138350.74,2,0,Madrid-Spain,Male
672.0,36.0,2.0,0.0,2.0,1.0,1.0,56937.43,0,0,Madrid-Spain,Male
676.0,31.0,9.0,0.0,1.0,1.0,1.0,181224.56,1,0,Paris-France,Female
629.0,48.0,6.0,0.0,2.0,1.0,1.0,7144.46,1,0,Paris-France,Female
524.0,36.0,2.0,118098.62,1.0,0.0,1.0,52795.56,0,1,Berlin-Germany,Female
771.0,56.0,2.0,0.0,1.0,1.0,1.0,25222.6,-5,0,Madrid-Spain,Female
583.0,,8.0,0.0,2.0,1.0,0.0,114093.73,-4,0,Madrid-Spain,Female
584.0,,2.0,122570.87,1.0,1.0,1.0,157937.35,1,1,Berlin-Germany,Female
678.0,37.0,7.0,0.0,2.0,1.0,0.0,149613.81,-5,0,Paris-France,Male
679.0,57.0,1.0,,1.0,1.0,1.0,182792.8,-4,0,Berlin-Germany,Male
663.0,34.0,1.0,0.0,2.0,0.0,1.0,174738.2,0,0,Paris-France,Male
619.0,22.0,3.0,112712.17,1.0,1.0,1.0,129181.27,-1,0,Berlin-Germany,Male
570.0,35.0,8.0,0.0,2.0,0.0,1.0,161407.48,-5,0,Paris-France,Unknown
675.0,32.0,5.0,0.0,1.0,1.0,1.0,172576.43,-2,0,Paris-France,Male
452.0,39.0,3.0,88915.85,1.0,1.0,0.0,69697.74,2,0,Paris-France,Male
651.0,36.0,7.0,0.0,2.0,1.0,1.0,121084.27,-2,0,Paris-France,Female
653.0,32.0,7.0,126772.57,1.0,1.0,0.0,172501.38,4,1,Berlin-Germany,Female
635.0,38.0,8.0,142703.64,2.0,1.0,1.0,124483.53,-4,0,Berlin-Germany,Female
756.0,39.0,4.0,0.0,2.0,1.0,1.0,84869.64,-1,0,Madrid-Spain,Male
627.0,46.0,2.0,142662.68,1.0,1.0,0.0,164064.44,-1,0,Madrid-Spain,Male
661.0,34.0,4.0,0.0,2.0,1.0,0.0,120852.85,-3,0,Paris-France,Male
515.0,55.0,10.0,176273.95,1.0,0.0,1.0,121277.78,1,1,Paris-France,Male
576.0,32.0,4.0,0.0,1.0,0.0,0.0,97628.08,-3,0,Madrid-Spain,Female
809.0,52.0,4.0,0.0,2.0,1.0,1.0,152880.28,-3,1,Paris-France,Male
779.0,31.0,3.0,102088.47,1.0,1.0,1.0,96885.39,-4,0,Paris-France,Male
628.0,40.0,1.0,0.0,1.0,1.0,0.0,102908.91,3,0,Paris-France,Male
584.0,35.0,5.0,0.0,2.0,1.0,1.0,61936.22,0,0,Paris-France,Male
771.0,27.0,2.0,0.0,2.0,1.0,0.0,199527.34,-5,0,Paris-France,Male
581.0,29.0,6.0,107700.86,3.0,1.0,0.0,84871.99,2,1,Berlin-Germany,Female
589.0,59.0,8.0,121669.23,2.0,1.0,1.0,91.75,-2,0,Berlin-Germany,Male
679.0,40.0,1.0,0.0,3.0,1.0,0.0,159629.64,-4,1,Paris-France,Male
626.0,44.0,7.0,0.0,2.0,,0.0,66926.83,3,0,Madrid-Spain,Male
685.0,34.0,5.0,0.0,1.0,1.0,1.0,88838.14,3,0,Paris-France,Male
792.0,30.0,1.0,0.0,1.0,1.0,1.0,117977.45,-2,0,Paris-France,Female
794.0,39.0,3.0,0.0,1.0,1.0,0.0,71154.1,2,1,Paris-France,Female
692.0,42.0,9.0,0.0,2.0,1.0,1.0,175893.53,-2,0,Paris-France,Male
781.0,39.0,2.0,0.0,2.0,1.0,1.0,102260.16,-4,0,Paris-France,Female
681.0,63.0,9.0,156091.97,2.0,0.0,1.0,72008.61,-3,0,Paris-France,Female
587.0,37.0,5.0,0.0,2.0,1.0,0.0,85412.54,-3,0,Paris-France,Male
805.0,40.0,8.0,91956.63,2.0,1.0,1.0,164768.08,2,0,Berlin-Germany,Male
652.0,37.0,10.0,0.0,2.0,,1.0,120853.83,-3,0,Paris-France,Male
850.0,31.0,2.0,164672.66,1.0,0.0,1.0,,-4,0,Berlin-Germany,Female
559.0,40.0,1.0,0.0,2.0,1.0,0.0,,0,0,Madrid-Spain,Female
713.0,48.0,3.0,0.0,1.0,1.0,1.0,172628.52,1,1,Paris-France,Female
685.0,45.0,1.0,0.0,2.0,1.0,1.0,79270.02,-5,0,Paris-France,Male
651.0,54.0,4.0,97740.08,1.0,1.0,0.0,161671.15,1,1,Paris-France,Male
624.0,,3.0,0.0,2.0,1.0,0.0,163666.85,-5,0,Paris-France,Female
717.0,51.0,2.0,0.0,1.0,0.0,0.0,96420.58,2,1,Paris-France,Female
491.0,40.0,1.0,150795.83,1.0,1.0,1.0,64323.59,-2,0,Madrid-Spain,Male
477.0,31.0,9.0,,2.0,0.0,1.0,184061.17,3,0,Madrid-Spain,Female
699.0,35.0,2.0,121681.91,1.0,1.0,0.0,70400.86,4,0,Paris-France,Male
651.0,33.0,8.0,123081.84,1.0,0.0,0.0,149991.32,1,1,Berlin-Germany,Male
503.0,29.0,4.0,0.0,2.0,1.0,1.0,32089.57,-3,0,Paris-France,Male
850.0,39.0,6.0,121175.07,1.0,1.0,0.0,183980.56,4,1,Paris-France,Male
627.0,30.0,2.0,0.0,2.0,0.0,1.0,147075.69,2,0,Paris-France,Male
758.0,53.0,0.0,103711.56,3.0,0.0,0.0,67840.81,-5,1,Berlin-Germany,Female
730.0,60.0,5.0,0.0,,1.0,1.0,61513.87,-2,0,Paris-France,Male
634.0,36.0,7.0,162448.19,2.0,1.0,1.0,128875.84,1,0,Madrid-Spain,Male
577.0,38.0,5.0,107530.07,4.0,1.0,1.0,65831.43,-4,0,Paris-France,Male
527.0,34.0,1.0,112203.25,1.0,1.0,0.0,182266.01,0,0,Paris-France,Female
640.0,32.0,0.0,0.0,2.0,1.0,1.0,162763.01,1,0,Paris-France,Male
